ts,machine_id,power_kw,energy_kwh_cumulative,sample_interval_sec
2026-03-07 07:43:00+00:00,DMU50_001,4.059,2517.31724,60.0
2026-03-07 07:44:00+00:00,DMU50_001,4.205,2517.38732,60.0
2026-03-07 07:45:00+00:00,DMU50_001,4.396,2517.46059,60.0
2026-03-07 07:46:00+00:00,DMU50_001,14.729,2517.70607,60.0
2026-03-07 07:47:00+00:00,DMU50_001,14.979,2517.95572,60.0
2026-03-07 07:48:00+00:00,DMU50_001,14.668,2518.20019,60.0
2026-03-07 07:49:00+00:00,DMU50_001,15.012,2518.45039,60.0
2026-03-07 07:50:00+00:00,DMU50_001,15.523,2518.70911,60.0
2026-03-07 07:51:00+00:00,DMU50_001,15.053,2518.95999,60.0
2026-03-07 07:52:00+00:00,DMU50_001,14.821,2519.20701,60.0
2026-03-07 07:53:00+00:00,DMU50_001,14.984,2519.45674,60.0
2026-03-07 07:54:00+00:00,DMU50_001,8.68,2519.60141,60.0
2026-03-07 07:55:00+00:00,DMU50_001,8.602,2519.74478,60.0
2026-03-07 07:56:00+00:00,DMU50_001,9.481,2519.9028,60.0
2026-03-07 07:57:00+00:00,DMU50_001,4.528,2519.97827,60.0
2026-03-07 07:58:00+00:00,DMU50_001,3.842,2520.0423,60.0
2026-03-07 07:59:00+00:00,DMU50_001,4.316,2520.11423,60.0
2026-03-07 08:00:00+00:00,DMU50_001,4.372,2520.1871,60.0
2026-03-07 08:01:00+00:00,DMU50_001,14.394,2520.427,60.0
2026-03-07 08:02:00+00:00,DMU50_001,14.764,2520.67307,60.0
2026-03-07 08:03:00+00:00,DMU50_001,14.711,2520.91825,60.0
2026-03-07 08:04:00+00:00,DMU50_001,15.95,2521.18408,60.0
2026-03-07 08:05:00+00:00,DMU50_001,15.826,2521.44785,60.0
2026-03-07 08:06:00+00:00,DMU50_001,14.539,2521.69017,60.0
2026-03-07 08:07:00+00:00,DMU50_001,8.416,2521.83044,60.0
2026-03-07 08:08:00+00:00,DMU50_001,9.309,2521.98559,60.0
2026-03-07 08:09:00+00:00,DMU50_001,4.309,2522.05741,60.0
2026-03-07 08:10:00+00:00,DMU50_001,4.449,2522.13156,60.0
2026-03-07 08:11:00+00:00,DMU50_001,14.47,2522.37273,60.0
2026-03-07 08:12:00+00:00,DMU50_001,15.362,2522.62876,60.0
2026-03-07 08:13:00+00:00,DMU50_001,14.634,2522.87266,60.0
2026-03-07 08:14:00+00:00,DMU50_001,15.312,2523.12786,60.0
2026-03-07 08:15:00+00:00,DMU50_001,14.981,2523.37754,60.0
2026-03-07 08:16:00+00:00,DMU50_001,15.95,2523.64337,60.0
2026-03-07 08:17:00+00:00,DMU50_001,15.224,2523.8971,60.0
2026-03-07 08:18:00+00:00,DMU50_001,14.843,2524.14448,60.0
2026-03-07 08:19:00+00:00,DMU50_001,15.069,2524.39563,60.0
2026-03-07 08:20:00+00:00,DMU50_001,8.96,2524.54496,60.0
2026-03-07 08:21:00+00:00,DMU50_001,8.538,2524.68726,60.0
2026-03-07 08:22:00+00:00,DMU50_001,9.77,2524.85009,60.0
2026-03-07 08:23:00+00:00,DMU50_001,4.52,2524.92542,60.0
2026-03-07 08:24:00+00:00,DMU50_001,4.165,2524.99484,60.0
2026-03-07 08:25:00+00:00,DMU50_001,4.34,2525.06717,60.0
2026-03-07 08:26:00+00:00,DMU50_001,4.61,2525.144,60.0
2026-03-07 08:27:00+00:00,DMU50_001,15.618,2525.4043,60.0
2026-03-07 08:28:00+00:00,DMU50_001,14.846,2525.65173,60.0
2026-03-07 08:29:00+00:00,DMU50_001,14.956,2525.901,60.0
2026-03-07 08:30:00+00:00,DMU50_001,14.141,2526.13668,60.0
2026-03-07 08:31:00+00:00,DMU50_001,15.387,2526.39313,60.0
2026-03-07 08:32:00+00:00,DMU50_001,15.621,2526.65348,60.0
2026-03-07 08:33:00+00:00,DMU50_001,15.625,2526.9139,60.0
2026-03-07 08:34:00+00:00,DMU50_001,9.28,2527.06857,60.0
2026-03-07 08:35:00+00:00,DMU50_001,9.141,2527.22092,60.0
2026-03-07 08:36:00+00:00,DMU50_001,8.601,2527.36427,60.0
2026-03-07 08:37:00+00:00,DMU50_001,9.128,2527.5164,60.0
2026-03-07 08:38:00+00:00,DMU50_001,3.374,2527.57263,60.0
2026-03-07 08:39:00+00:00,DMU50_001,3.605,2527.63271,60.0
2026-03-07 08:40:00+00:00,DMU50_001,3.347,2527.68849,60.0
2026-03-07 08:41:00+00:00,DMU50_001,3.604,2527.74856,60.0
2026-03-07 08:42:00+00:00,DMU50_001,4.465,2527.82298,60.0
2026-03-07 08:43:00+00:00,DMU50_001,4.275,2527.89423,60.0
2026-03-07 08:44:00+00:00,DMU50_001,4.266,2527.96533,60.0
2026-03-07 08:45:00+00:00,DMU50_001,4.383,2528.03838,60.0
2026-03-07 08:46:00+00:00,DMU50_001,15.885,2528.30313,60.0
2026-03-07 08:47:00+00:00,DMU50_001,14.946,2528.55223,60.0
2026-03-07 08:48:00+00:00,DMU50_001,15.261,2528.80658,60.0
2026-03-07 08:49:00+00:00,DMU50_001,15.756,2529.06918,60.0
2026-03-07 08:50:00+00:00,DMU50_001,15.335,2529.32476,60.0
2026-03-07 08:51:00+00:00,DMU50_001,13.999,2529.55808,60.0
2026-03-07 08:52:00+00:00,DMU50_001,14.642,2529.80211,60.0
2026-03-07 08:53:00+00:00,DMU50_001,15.376,2530.05838,60.0
2026-03-07 08:54:00+00:00,DMU50_001,8.84,2530.20571,60.0
2026-03-07 08:55:00+00:00,DMU50_001,4.488,2530.28051,60.0
2026-03-07 08:56:00+00:00,DMU50_001,4.572,2530.35671,60.0
2026-03-07 08:57:00+00:00,DMU50_001,4.082,2530.42474,60.0
2026-03-07 08:58:00+00:00,DMU50_001,14.484,2530.66614,60.0
2026-03-07 08:59:00+00:00,DMU50_001,14.819,2530.91312,60.0
2026-03-07 09:00:00+00:00,DMU50_001,14.791,2531.15964,60.0
2026-03-07 09:01:00+00:00,DMU50_001,15.768,2531.42244,60.0
2026-03-07 09:02:00+00:00,DMU50_001,14.482,2531.66381,60.0
2026-03-07 09:03:00+00:00,DMU50_001,15.371,2531.91999,60.0
2026-03-07 09:04:00+00:00,DMU50_001,15.694,2532.18156,60.0
2026-03-07 09:05:00+00:00,DMU50_001,9.328,2532.33703,60.0
2026-03-07 09:06:00+00:00,DMU50_001,4.287,2532.40848,60.0
2026-03-07 09:07:00+00:00,DMU50_001,4.168,2532.47795,60.0
2026-03-07 09:08:00+00:00,DMU50_001,4.57,2532.55412,60.0
2026-03-07 09:09:00+00:00,DMU50_001,8.902,2532.70249,60.0
2026-03-07 09:10:00+00:00,DMU50_001,9.379,2532.85881,60.0
2026-03-07 09:11:00+00:00,DMU50_001,8.937,2533.00776,60.0
2026-03-07 09:12:00+00:00,DMU50_001,8.263,2533.14548,60.0
2026-03-07 09:13:00+00:00,DMU50_001,8.892,2533.29368,60.0
2026-03-07 09:14:00+00:00,DMU50_001,8.937,2533.44263,60.0
2026-03-07 09:15:00+00:00,DMU50_001,3.471,2533.50048,60.0
2026-03-07 09:16:00+00:00,DMU50_001,3.368,2533.55661,60.0
2026-03-07 09:17:00+00:00,DMU50_001,3.625,2533.61703,60.0
2026-03-07 09:18:00+00:00,DMU50_001,3.647,2533.67781,60.0
2026-03-07 09:19:00+00:00,DMU50_001,4.139,2533.74679,60.0
2026-03-07 09:20:00+00:00,DMU50_001,4.137,2533.81574,60.0
2026-03-07 09:21:00+00:00,DMU50_001,3.99,2533.88224,60.0
2026-03-07 09:22:00+00:00,DMU50_001,4.251,2533.95309,60.0
2026-03-07 09:23:00+00:00,DMU50_001,3.776,2534.01602,60.0
2026-03-07 09:24:00+00:00,DMU50_001,3.776,2534.07895,60.0
2026-03-07 09:25:00+00:00,DMU50_001,14.7,2534.32395,60.0
2026-03-07 09:26:00+00:00,DMU50_001,15.996,2534.59055,60.0
2026-03-07 09:27:00+00:00,DMU50_001,14.819,2534.83753,60.0
2026-03-07 09:28:00+00:00,DMU50_001,14.492,2535.07906,60.0
2026-03-07 09:29:00+00:00,DMU50_001,14.319,2535.31771,60.0
2026-03-07 09:30:00+00:00,DMU50_001,14.462,2535.55874,60.0
2026-03-07 09:31:00+00:00,DMU50_001,15.167,2535.81152,60.0
2026-03-07 09:32:00+00:00,DMU50_001,14.871,2536.05937,60.0
2026-03-07 09:33:00+00:00,DMU50_001,14.684,2536.3041,60.0
2026-03-07 09:34:00+00:00,DMU50_001,3.331,2536.35962,60.0
2026-03-07 09:35:00+00:00,DMU50_001,3.283,2536.41434,60.0
2026-03-07 09:36:00+00:00,DMU50_001,3.322,2536.46971,60.0
2026-03-07 09:37:00+00:00,DMU50_001,3.703,2536.53143,60.0
2026-03-07 09:38:00+00:00,DMU50_001,3.861,2536.59578,60.0
2026-03-07 09:39:00+00:00,DMU50_001,9.746,2536.75821,60.0
2026-03-07 09:40:00+00:00,DMU50_001,9.275,2536.91279,60.0
2026-03-07 09:41:00+00:00,DMU50_001,8.803,2537.05951,60.0
2026-03-07 09:42:00+00:00,DMU50_001,8.733,2537.20506,60.0
2026-03-07 09:43:00+00:00,DMU50_001,9.302,2537.36009,60.0
2026-03-07 09:44:00+00:00,DMU50_001,8.901,2537.50844,60.0
2026-03-07 09:45:00+00:00,DMU50_001,8.124,2537.64384,60.0
2026-03-07 09:46:00+00:00,DMU50_001,4.586,2537.72027,60.0
2026-03-07 09:47:00+00:00,DMU50_001,4.243,2537.79099,60.0
2026-03-07 09:48:00+00:00,DMU50_001,8.683,2537.93571,60.0
2026-03-07 09:49:00+00:00,DMU50_001,7.662,2538.06341,60.0
2026-03-07 09:50:00+00:00,DMU50_001,15.224,2538.31714,60.0
2026-03-07 09:51:00+00:00,DMU50_001,15.157,2538.56976,60.0
2026-03-07 09:52:00+00:00,DMU50_001,14.508,2538.81156,60.0
2026-03-07 09:53:00+00:00,DMU50_001,15.401,2539.06824,60.0
2026-03-07 09:54:00+00:00,DMU50_001,15.765,2539.33099,60.0
2026-03-07 09:55:00+00:00,DMU50_001,16.101,2539.59934,60.0
2026-03-07 09:56:00+00:00,DMU50_001,15.206,2539.85277,60.0
2026-03-07 09:57:00+00:00,DMU50_001,14.05,2540.08694,60.0
2026-03-07 09:58:00+00:00,DMU50_001,9.191,2540.24012,60.0
2026-03-07 09:59:00+00:00,DMU50_001,9.297,2540.39507,60.0
2026-03-07 10:00:00+00:00,DMU50_001,8.906,2540.5435,60.0
2026-03-07 10:01:00+00:00,DMU50_001,9.086,2540.69493,60.0
2026-03-07 10:02:00+00:00,DMU50_001,3.403,2540.75165,60.0
2026-03-07 10:03:00+00:00,DMU50_001,3.473,2540.80953,60.0
2026-03-07 10:04:00+00:00,DMU50_001,3.703,2540.87125,60.0
2026-03-07 10:05:00+00:00,DMU50_001,3.778,2540.93422,60.0
2026-03-07 10:06:00+00:00,DMU50_001,14.365,2541.17364,60.0
2026-03-07 10:07:00+00:00,DMU50_001,14.744,2541.41937,60.0
2026-03-07 10:08:00+00:00,DMU50_001,14.206,2541.65614,60.0
2026-03-07 10:09:00+00:00,DMU50_001,15.919,2541.92146,60.0
2026-03-07 10:10:00+00:00,DMU50_001,15.435,2542.17871,60.0
2026-03-07 10:11:00+00:00,DMU50_001,13.999,2542.41203,60.0
2026-03-07 10:12:00+00:00,DMU50_001,14.968,2542.6615,60.0
2026-03-07 10:13:00+00:00,DMU50_001,8.887,2542.80962,60.0
2026-03-07 10:14:00+00:00,DMU50_001,8.698,2542.95459,60.0
2026-03-07 10:15:00+00:00,DMU50_001,9.415,2543.11151,60.0
2026-03-07 10:16:00+00:00,DMU50_001,9.405,2543.26826,60.0
2026-03-07 10:17:00+00:00,DMU50_001,4.254,2543.33916,60.0
2026-03-07 10:18:00+00:00,DMU50_001,4.072,2543.40703,60.0
2026-03-07 10:19:00+00:00,DMU50_001,4.073,2543.47491,60.0
2026-03-07 10:20:00+00:00,DMU50_001,15.022,2543.72528,60.0
2026-03-07 10:21:00+00:00,DMU50_001,14.771,2543.97146,60.0
2026-03-07 10:22:00+00:00,DMU50_001,14.997,2544.22141,60.0
2026-03-07 10:23:00+00:00,DMU50_001,15.279,2544.47606,60.0
2026-03-07 10:24:00+00:00,DMU50_001,14.233,2544.71328,60.0
2026-03-07 10:25:00+00:00,DMU50_001,14.621,2544.95696,60.0
2026-03-07 10:26:00+00:00,DMU50_001,14.983,2545.20668,60.0
2026-03-07 10:27:00+00:00,DMU50_001,15.783,2545.46973,60.0
2026-03-07 10:28:00+00:00,DMU50_001,15.423,2545.72678,60.0
2026-03-07 10:29:00+00:00,DMU50_001,8.999,2545.87676,60.0
2026-03-07 10:30:00+00:00,DMU50_001,9.161,2546.02944,60.0
2026-03-07 10:31:00+00:00,DMU50_001,8.959,2546.17876,60.0
2026-03-07 10:32:00+00:00,DMU50_001,4.415,2546.25234,60.0
2026-03-07 10:33:00+00:00,DMU50_001,4.287,2546.32379,60.0
2026-03-07 10:34:00+00:00,DMU50_001,8.384,2546.46352,60.0
2026-03-07 10:35:00+00:00,DMU50_001,7.593,2546.59007,60.0
2026-03-07 10:36:00+00:00,DMU50_001,14.597,2546.83335,60.0
2026-03-07 10:37:00+00:00,DMU50_001,15.137,2547.08563,60.0
2026-03-07 10:38:00+00:00,DMU50_001,15.247,2547.33975,60.0
2026-03-07 10:39:00+00:00,DMU50_001,16.2,2547.60975,60.0
2026-03-07 10:40:00+00:00,DMU50_001,14.096,2547.84468,60.0
2026-03-07 10:41:00+00:00,DMU50_001,14.983,2548.0944,60.0
2026-03-07 10:42:00+00:00,DMU50_001,14.961,2548.34375,60.0
2026-03-07 10:43:00+00:00,DMU50_001,3.548,2548.40288,60.0
2026-03-07 10:44:00+00:00,DMU50_001,3.847,2548.467,60.0
2026-03-07 10:45:00+00:00,DMU50_001,15.438,2548.7243,60.0
2026-03-07 10:46:00+00:00,DMU50_001,14.198,2548.96093,60.0
2026-03-07 10:47:00+00:00,DMU50_001,15.767,2549.22371,60.0
2026-03-07 10:48:00+00:00,DMU50_001,15.753,2549.48626,60.0
2026-03-07 10:49:00+00:00,DMU50_001,15.132,2549.73846,60.0
2026-03-07 10:50:00+00:00,DMU50_001,14.191,2549.97498,60.0
2026-03-07 10:51:00+00:00,DMU50_001,14.924,2550.22371,60.0
2026-03-07 10:52:00+00:00,DMU50_001,15.234,2550.47761,60.0
2026-03-07 10:53:00+00:00,DMU50_001,15.498,2550.73591,60.0
2026-03-07 10:54:00+00:00,DMU50_001,8.292,2550.87411,60.0
2026-03-07 10:55:00+00:00,DMU50_001,8.692,2551.01898,60.0
2026-03-07 10:56:00+00:00,DMU50_001,9.439,2551.1763,60.0
2026-03-07 10:57:00+00:00,DMU50_001,4.5,2551.2513,60.0
2026-03-07 10:58:00+00:00,DMU50_001,4.286,2551.32273,60.0
2026-03-07 10:59:00+00:00,DMU50_001,4.43,2551.39656,60.0
2026-03-07 11:00:00+00:00,DMU50_001,15.228,2551.65036,60.0
2026-03-07 11:01:00+00:00,DMU50_001,15.482,2551.90839,60.0
2026-03-07 11:02:00+00:00,DMU50_001,15.073,2552.15961,60.0
2026-03-07 11:03:00+00:00,DMU50_001,15.24,2552.41361,60.0
2026-03-07 11:04:00+00:00,DMU50_001,14.389,2552.65343,60.0
2026-03-07 11:05:00+00:00,DMU50_001,15.361,2552.90945,60.0
2026-03-07 11:06:00+00:00,DMU50_001,14.374,2553.14902,60.0
2026-03-07 11:07:00+00:00,DMU50_001,9.288,2553.30382,60.0
2026-03-07 11:08:00+00:00,DMU50_001,4.112,2553.37235,60.0
2026-03-07 11:09:00+00:00,DMU50_001,4.274,2553.44358,60.0
2026-03-07 11:10:00+00:00,DMU50_001,4.009,2553.5104,60.0
2026-03-07 11:11:00+00:00,DMU50_001,4.099,2553.57872,60.0
2026-03-07 11:12:00+00:00,DMU50_001,15.184,2553.83179,60.0
2026-03-07 11:13:00+00:00,DMU50_001,15.377,2554.08807,60.0
2026-03-07 11:14:00+00:00,DMU50_001,15.547,2554.34719,60.0
2026-03-07 11:15:00+00:00,DMU50_001,14.425,2554.58761,60.0
2026-03-07 11:16:00+00:00,DMU50_001,14.249,2554.82509,60.0
2026-03-07 11:17:00+00:00,DMU50_001,14.512,2555.06696,60.0
2026-03-07 11:18:00+00:00,DMU50_001,14.467,2555.30808,60.0
2026-03-07 11:19:00+00:00,DMU50_001,15.783,2555.57113,60.0
2026-03-07 11:20:00+00:00,DMU50_001,15.67,2555.8323,60.0
2026-03-07 11:21:00+00:00,DMU50_001,4.001,2555.89898,60.0
2026-03-07 11:22:00+00:00,DMU50_001,4.542,2555.97468,60.0
2026-03-07 11:23:00+00:00,DMU50_001,15.64,2556.23535,60.0
2026-03-07 11:24:00+00:00,DMU50_001,14.185,2556.47177,60.0
2026-03-07 11:25:00+00:00,DMU50_001,14.485,2556.71319,60.0
2026-03-07 11:26:00+00:00,DMU50_001,14.17,2556.94936,60.0
2026-03-07 11:27:00+00:00,DMU50_001,14.957,2557.19864,60.0
2026-03-07 11:28:00+00:00,DMU50_001,15.009,2557.44879,60.0
2026-03-07 11:29:00+00:00,DMU50_001,15.008,2557.69892,60.0
2026-03-07 11:30:00+00:00,DMU50_001,8.189,2557.8354,60.0
2026-03-07 11:31:00+00:00,DMU50_001,3.915,2557.90065,60.0
2026-03-07 11:32:00+00:00,DMU50_001,4.252,2557.97152,60.0
2026-03-07 11:33:00+00:00,DMU50_001,4.324,2558.04359,60.0
2026-03-07 11:34:00+00:00,DMU50_001,13.99,2558.27676,60.0
2026-03-07 11:35:00+00:00,DMU50_001,14.359,2558.51608,60.0
2026-03-07 11:36:00+00:00,DMU50_001,15.511,2558.7746,60.0
2026-03-07 11:37:00+00:00,DMU50_001,14.388,2559.0144,60.0
2026-03-07 11:38:00+00:00,DMU50_001,14.993,2559.26428,60.0
2026-03-07 11:39:00+00:00,DMU50_001,14.34,2559.50328,60.0
2026-03-07 11:40:00+00:00,DMU50_001,15.416,2559.76021,60.0
2026-03-07 11:41:00+00:00,DMU50_001,13.992,2559.99341,60.0
2026-03-07 11:42:00+00:00,DMU50_001,8.878,2560.14138,60.0
2026-03-07 11:43:00+00:00,DMU50_001,9.376,2560.29765,60.0
2026-03-07 11:44:00+00:00,DMU50_001,9.244,2560.45172,60.0
2026-03-07 11:45:00+00:00,DMU50_001,8.814,2560.59862,60.0
2026-03-07 11:46:00+00:00,DMU50_001,8.721,2560.74397,60.0
2026-03-07 11:47:00+00:00,DMU50_001,8.907,2560.89242,60.0
2026-03-07 11:48:00+00:00,DMU50_001,3.942,2560.95812,60.0
2026-03-07 11:49:00+00:00,DMU50_001,4.18,2561.02779,60.0
2026-03-07 11:50:00+00:00,DMU50_001,14.959,2561.27711,60.0
2026-03-07 11:51:00+00:00,DMU50_001,14.791,2561.52363,60.0
2026-03-07 11:52:00+00:00,DMU50_001,15.5,2561.78196,60.0
2026-03-07 11:53:00+00:00,DMU50_001,14.465,2562.02304,60.0
2026-03-07 11:54:00+00:00,DMU50_001,14.148,2562.25884,60.0
2026-03-07 11:55:00+00:00,DMU50_001,14.737,2562.50446,60.0
2026-03-07 11:56:00+00:00,DMU50_001,15.062,2562.75549,60.0
2026-03-07 11:57:00+00:00,DMU50_001,3.479,2562.81347,60.0
2026-03-07 11:58:00+00:00,DMU50_001,3.47,2562.8713,60.0
2026-03-07 11:59:00+00:00,DMU50_001,3.975,2562.93755,60.0
2026-03-07 12:00:00+00:00,DMU50_001,4.003,2563.00427,60.0
2026-03-07 12:01:00+00:00,DMU50_001,14.756,2563.2502,60.0
2026-03-07 12:02:00+00:00,DMU50_001,14.716,2563.49547,60.0
2026-03-07 12:03:00+00:00,DMU50_001,15.549,2563.75462,60.0
2026-03-07 12:04:00+00:00,DMU50_001,15.132,2564.00682,60.0
2026-03-07 12:05:00+00:00,DMU50_001,14.734,2564.25239,60.0
2026-03-07 12:06:00+00:00,DMU50_001,15.548,2564.51152,60.0
2026-03-07 12:07:00+00:00,DMU50_001,15.223,2564.76524,60.0
2026-03-07 12:08:00+00:00,DMU50_001,14.321,2565.00392,60.0
2026-03-07 12:09:00+00:00,DMU50_001,13.379,2565.2269,60.0
2026-03-07 12:10:00+00:00,DMU50_001,8.47,2565.36807,60.0
2026-03-07 12:11:00+00:00,DMU50_001,9.238,2565.52204,60.0
2026-03-07 12:12:00+00:00,DMU50_001,9.357,2565.67799,60.0
2026-03-07 12:13:00+00:00,DMU50_001,7.502,2565.80302,60.0
2026-03-07 12:14:00+00:00,DMU50_001,8.198,2565.93965,60.0
2026-03-07 12:15:00+00:00,DMU50_001,15.31,2566.19482,60.0
2026-03-07 12:16:00+00:00,DMU50_001,15.698,2566.45645,60.0
2026-03-07 12:17:00+00:00,DMU50_001,15.475,2566.71437,60.0
2026-03-07 12:18:00+00:00,DMU50_001,15.676,2566.97564,60.0
2026-03-07 12:19:00+00:00,DMU50_001,15.244,2567.22971,60.0
2026-03-07 12:20:00+00:00,DMU50_001,15.227,2567.48349,60.0
2026-03-07 12:21:00+00:00,DMU50_001,14.831,2567.73067,60.0
2026-03-07 12:22:00+00:00,DMU50_001,9.328,2567.88614,60.0
2026-03-07 12:23:00+00:00,DMU50_001,3.934,2567.95171,60.0
2026-03-07 12:24:00+00:00,DMU50_001,4.172,2568.02124,60.0
2026-03-07 12:25:00+00:00,DMU50_001,4.308,2568.09304,60.0
2026-03-07 12:26:00+00:00,DMU50_001,4.482,2568.16774,60.0
2026-03-07 12:27:00+00:00,DMU50_001,14.761,2568.41376,60.0
2026-03-07 12:28:00+00:00,DMU50_001,15.483,2568.67181,60.0
2026-03-07 12:29:00+00:00,DMU50_001,14.901,2568.92016,60.0
2026-03-07 12:30:00+00:00,DMU50_001,15.494,2569.17839,60.0
2026-03-07 12:31:00+00:00,DMU50_001,14.599,2569.42171,60.0
2026-03-07 12:32:00+00:00,DMU50_001,15.363,2569.67776,60.0
2026-03-07 12:33:00+00:00,DMU50_001,14.952,2569.92696,60.0
2026-03-07 12:34:00+00:00,DMU50_001,14.407,2570.16708,60.0
2026-03-07 12:35:00+00:00,DMU50_001,14.923,2570.4158,60.0
2026-03-07 12:36:00+00:00,DMU50_001,9.529,2570.57462,60.0
2026-03-07 12:37:00+00:00,DMU50_001,8.592,2570.71782,60.0
2026-03-07 12:38:00+00:00,DMU50_001,8.406,2570.85792,60.0
2026-03-07 12:39:00+00:00,DMU50_001,9.159,2571.01057,60.0
2026-03-07 12:40:00+00:00,DMU50_001,7.497,2571.13552,60.0
2026-03-07 12:41:00+00:00,DMU50_001,15.782,2571.39855,60.0
2026-03-07 12:42:00+00:00,DMU50_001,15.769,2571.66137,60.0
2026-03-07 12:43:00+00:00,DMU50_001,15.519,2571.92002,60.0
2026-03-07 12:44:00+00:00,DMU50_001,14.994,2572.16992,60.0
2026-03-07 12:45:00+00:00,DMU50_001,15.832,2572.43379,60.0
2026-03-07 12:46:00+00:00,DMU50_001,15.673,2572.69501,60.0
2026-03-07 12:47:00+00:00,DMU50_001,8.787,2572.84146,60.0
2026-03-07 12:48:00+00:00,DMU50_001,3.788,2572.90459,60.0
2026-03-07 12:49:00+00:00,DMU50_001,3.318,2572.95989,60.0
2026-03-07 12:50:00+00:00,DMU50_001,3.461,2573.01757,60.0
2026-03-07 12:51:00+00:00,DMU50_001,3.141,2573.06992,60.0
2026-03-07 12:52:00+00:00,DMU50_001,15.073,2573.32114,60.0
2026-03-07 12:53:00+00:00,DMU50_001,14.853,2573.56869,60.0
2026-03-07 12:54:00+00:00,DMU50_001,14.774,2573.81492,60.0
2026-03-07 12:55:00+00:00,DMU50_001,14.917,2574.06354,60.0
2026-03-07 12:56:00+00:00,DMU50_001,14.71,2574.30871,60.0
2026-03-07 12:57:00+00:00,DMU50_001,15.021,2574.55906,60.0
2026-03-07 12:58:00+00:00,DMU50_001,15.642,2574.81976,60.0
2026-03-07 12:59:00+00:00,DMU50_001,14.469,2575.06091,60.0
2026-03-07 13:00:00+00:00,DMU50_001,15.431,2575.31809,60.0
2026-03-07 13:01:00+00:00,DMU50_001,9.086,2575.46952,60.0
2026-03-07 13:02:00+00:00,DMU50_001,9.15,2575.62202,60.0
2026-03-07 13:03:00+00:00,DMU50_001,7.991,2575.7552,60.0
2026-03-07 13:04:00+00:00,DMU50_001,7.785,2575.88495,60.0
2026-03-07 13:05:00+00:00,DMU50_001,9.178,2576.03792,60.0
2026-03-07 13:06:00+00:00,DMU50_001,9.208,2576.19139,60.0
2026-03-07 13:07:00+00:00,DMU50_001,8.68,2576.33606,60.0
2026-03-07 13:08:00+00:00,DMU50_001,8.465,2576.47714,60.0
2026-03-07 13:09:00+00:00,DMU50_001,9.034,2576.62771,60.0
2026-03-07 13:10:00+00:00,DMU50_001,9.302,2576.78274,60.0
2026-03-07 13:11:00+00:00,DMU50_001,4.401,2576.85609,60.0
2026-03-07 13:12:00+00:00,DMU50_001,4.441,2576.93011,60.0
2026-03-07 13:13:00+00:00,DMU50_001,4.274,2577.00134,60.0
2026-03-07 13:14:00+00:00,DMU50_001,4.147,2577.07046,60.0
2026-03-07 13:15:00+00:00,DMU50_001,14.999,2577.32044,60.0
2026-03-07 13:16:00+00:00,DMU50_001,14.378,2577.56007,60.0
2026-03-07 13:17:00+00:00,DMU50_001,14.659,2577.80439,60.0
2026-03-07 13:18:00+00:00,DMU50_001,14.973,2578.05394,60.0
2026-03-07 13:19:00+00:00,DMU50_001,14.867,2578.30172,60.0
2026-03-07 13:20:00+00:00,DMU50_001,15.046,2578.55249,60.0
2026-03-07 13:21:00+00:00,DMU50_001,14.313,2578.79104,60.0
2026-03-07 13:22:00+00:00,DMU50_001,14.424,2579.03144,60.0
2026-03-07 13:23:00+00:00,DMU50_001,15.388,2579.28791,60.0
2026-03-07 13:24:00+00:00,DMU50_001,4.033,2579.35513,60.0
2026-03-07 13:25:00+00:00,DMU50_001,4.065,2579.42288,60.0
2026-03-07 13:26:00+00:00,DMU50_001,9.038,2579.57351,60.0
2026-03-07 13:27:00+00:00,DMU50_001,8.628,2579.71731,60.0
2026-03-07 13:28:00+00:00,DMU50_001,9.443,2579.87469,60.0
2026-03-07 13:29:00+00:00,DMU50_001,8.497,2580.01631,60.0
2026-03-07 13:30:00+00:00,DMU50_001,9.001,2580.16633,60.0
2026-03-07 13:31:00+00:00,DMU50_001,8.701,2580.31135,60.0
2026-03-07 13:32:00+00:00,DMU50_001,9.062,2580.46238,60.0
2026-03-07 13:33:00+00:00,DMU50_001,8.801,2580.60906,60.0
2026-03-07 13:34:00+00:00,DMU50_001,7.993,2580.74228,60.0
2026-03-07 13:35:00+00:00,DMU50_001,8.366,2580.88171,60.0
2026-03-07 13:36:00+00:00,DMU50_001,8.725,2581.02713,60.0
2026-03-07 13:37:00+00:00,DMU50_001,8.722,2581.1725,60.0
2026-03-07 13:38:00+00:00,DMU50_001,8.874,2581.3204,60.0
2026-03-07 13:39:00+00:00,DMU50_001,9.59,2581.48023,60.0
2026-03-07 13:40:00+00:00,DMU50_001,8.964,2581.62963,60.0
2026-03-07 13:41:00+00:00,DMU50_001,9.494,2581.78786,60.0
2026-03-07 13:42:00+00:00,DMU50_001,7.947,2581.92031,60.0
2026-03-07 13:43:00+00:00,DMU50_001,8.357,2582.05959,60.0
2026-03-07 13:44:00+00:00,DMU50_001,4.281,2582.13094,60.0
2026-03-07 13:45:00+00:00,DMU50_001,4.311,2582.20279,60.0
2026-03-07 13:46:00+00:00,DMU50_001,3.913,2582.26801,60.0
2026-03-07 13:47:00+00:00,DMU50_001,3.183,2582.32106,60.0
2026-03-07 13:48:00+00:00,DMU50_001,3.714,2582.38296,60.0
2026-03-07 13:49:00+00:00,DMU50_001,3.712,2582.44483,60.0
